,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11245169,0.34593937,0.07377489,0.41500586,0.14888464,0.19842516,0.2789967,0.01985005,0.060322333,0.41078675,0.19439837,0.23623909,0.12712914,0.49543655,0.085455194,0.07062375,0.05053444,0.12555146,0.747937,0.58249843
STD,0.048061248,0.17532362,0.074135765,0.14970252,0.0719329,0.11072827,0.15008642,0.029640492,0.048332524,0.16259305,0.11292992,0.1421313,0.08493698,0.18117684,0.04898089,0.04264403,0.020667309,0.05923877,0.2781751,0.2979468
Median,0.108333334,0.32905984,0.054347824,0.4117647,0.13934426,0.18518518,0.26298702,0.0107421875,0.052734375,0.39583334,0.17204301,0.21359223,0.114035085,0.5,0.07722772,0.06382979,0.048309177,0.1183432,0.875,0.64285713
Percentile: 5,0.046153847,0.08424909,0.0,0.16923077,0.05357143,0.042016808,0.061643835,0.0,0.0,0.16513762,0.059602648,0.048387095,0.017699115,0.2,0.025871767,0.020289855,0.026506023,0.046875,0.21428572,0.036363635
Percentile: 10,0.05882353,0.118971065,0.0,0.22222222,0.06896552,0.06504065,0.095022626,0.0,0.009765625,0.21142857,0.07594936,0.071428575,0.032258064,0.26666668,0.03504673,0.028125,0.030973451,0.06122449,0.375,0.15384616
Percentile: 15,0.06818182,0.14984709,0.012345679,0.25925925,0.08,0.083333336,0.12137487,0.0,0.016601562,0.24409449,0.08908046,0.09090909,0.044444446,0.30769232,0.04225352,0.034013607,0.034042552,0.071428575,0.46153846,0.23255815
Percentile: 20,0.0754717,0.18090452,0.01724138,0.28846154,0.09090909,0.09954751,0.14495799,0.0009765625,0.022460938,0.27044025,0.1009772,0.10909091,0.055045873,0.33333334,0.048327137,0.038961038,0.036585364,0.0797546,0.5,0.27906978
Percentile: 25,0.081871346,0.20987654,0.022727273,0.3137255,0.0990991,0.1146789,0.166348,0.001953125,0.028320312,0.2936508,0.11219512,0.12686567,0.06521739,0.375,0.053705692,0.043373495,0.038793102,0.08695652,0.5,0.32142857
Percentile: 30,0.08759124,0.236,0.028571429,0.33333334,0.10752688,0.12916666,0.18630752,0.00390625,0.033203125,0.31538463,0.12334802,0.1440678,0.075,0.4,0.058651026,0.047516197,0.040816326,0.09375,0.5625,0.37583894
Percentile: 35,0.093023255,0.25949368,0.03448276,0.35555556,0.115384616,0.14333333,0.20541959,0.005859375,0.038085938,0.33628318,0.13486843,0.16091955,0.084745765,0.42857143,0.063360885,0.05154639,0.042735044,0.1,0.625,0.44
Percentile: 40,0.09821428,0.28217822,0.04054054,0.375,0.12328767,0.1572327,0.22443181,0.0068359375,0.04296875,0.35638297,0.14678898,0.1779661,0.094339624,0.45454547,0.06793049,0.055555556,0.044609666,0.10619469,0.75,0.5
Percentile: 45,0.10344828,0.3051948,0.047244094,0.39285713,0.13114753,0.17115384,0.2435494,0.0087890625,0.047851562,0.37603307,0.1591512,0.19548872,0.104166664,0.46666667,0.07251265,0.059625212,0.04643963,0.11235955,0.75,0.5833333
Percentile: 50,0.108333334,0.32905984,0.054347824,0.4117647,0.13934426,0.18518518,0.26298702,0.0107421875,0.052734375,0.39583334,0.17204301,0.21359223,0.114035085,0.5,0.07722772,0.06382979,0.048309177,0.1183432,0.875,0.64285713
Percentile: 55,0.11340206,0.35423198,0.062111802,0.43037975,0.14754099,0.2,0.28287363,0.013671875,0.057617188,0.41621622,0.18554217,0.23232323,0.125,0.5,0.08219178,0.06821107,0.05019305,0.125,0.875,0.7169811
Percentile: 60,0.118644066,0.38135594,0.07042254,0.4489796,0.15625,0.21484375,0.3035845,0.015625,0.06347656,0.437788,0.2,0.2519685,0.13513513,0.53846157,0.0875,0.072874494,0.052173913,0.13114753,1.0,0.74603176
Percentile: 65,0.12418301,0.41025642,0.08,0.46938777,0.16521738,0.23076923,0.32535884,0.018554688,0.068359375,0.46078432,0.215,0.27272728,0.14655173,0.5625,0.0932971,0.077922076,0.054285713,0.13815789,1.0,0.78571427
Percentile: 70,0.13043478,0.4409722,0.09090909,0.49056605,0.1754386,0.24822696,0.3485549,0.022460938,0.07519531,0.4861111,0.23181818,0.29545453,0.1590909,0.5833333,0.09979839,0.083462134,0.056603774,0.14583333,1.0,0.8095238
Percentile: 75,0.13690476,0.473822,0.10294118,0.5131579,0.18644068,0.2674772,0.37378642,0.026367188,0.08203125,0.51428574,0.2506329,0.3207547,0.17322835,0.61538464,0.107298814,0.08972504,0.059154928,0.15463917,1.0,0.8305085
Percentile: 80,0.14457831,0.5097493,0.11764706,0.54,0.2,0.28939828,0.40231702,0.032226562,0.09082031,0.5471698,0.27272728,0.35,0.18965517,0.64285713,0.11627907,0.0970297,0.062176164,0.16470589,1.0,0.86440676
Percentile: 85,0.15384616,0.55021834,0.13725491,0.5714286,0.21568628,0.31556502,0.43649817,0.0390625,0.1015625,0.58638746,0.3,0.38509318,0.20979021,0.6875,0.12761506,0.10607866,0.065902576,0.17741935,1.0,0.9166667
Percentile: 90,0.16666667,0.5955679,0.1641791,0.6111111,0.23809524,0.34923664,0.48052725,0.048828125,0.11621094,0.6363636,0.3381295,0.43209878,0.23684211,0.72727275,0.14327486,0.118473895,0.07107438,0.19491525,1.0,0.9375
Percentile: 95,0.1891892,0.6525199,0.21052632,0.6666667,0.27450982,0.4,0.5495751,0.06738281,0.140625,0.7051282,0.4055118,0.50526315,0.28070176,0.8,0.17002882,0.13977273,0.08,0.22535211,1.0,0.9836066
