,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11243577,0.34573254,0.07420544,0.41488528,0.14875773,0.19795513,0.27819392,0.019844301,0.060485065,0.41090623,0.19403602,0.23671108,0.12780043,0.49488336,0.085555315,0.07069576,0.0504374,0.12534927,0.74990356,0.5785939
STD,0.048117157,0.17317063,0.074902944,0.1492277,0.072183505,0.11093708,0.14968765,0.03011746,0.048494592,0.1620434,0.11334904,0.14214885,0.085043736,0.18106858,0.04918167,0.04308856,0.020746402,0.05952063,0.2784419,0.29850337
Median,0.10810811,0.32900432,0.054347824,0.4107143,0.1392405,0.18435754,0.26078302,0.0107421875,0.052734375,0.3943662,0.17073171,0.21367522,0.114754096,0.5,0.07716786,0.06374502,0.04819277,0.11801242,0.875,0.63829786
Percentile: 5,0.046511628,0.08794788,0.0,0.17073171,0.05319149,0.04290429,0.065789476,0.0,0.0,0.16867469,0.05978261,0.04918033,0.018181818,0.2,0.026431719,0.020491803,0.026415095,0.046728972,0.23076923,0.035714287
Percentile: 10,0.059210528,0.12222222,0.0,0.2238806,0.06818182,0.06526806,0.097662725,0.0,0.0107421875,0.21301775,0.07594936,0.07272727,0.032786883,0.26666668,0.03544776,0.02819549,0.030864198,0.060606062,0.375,0.144
Percentile: 15,0.06818182,0.15254237,0.0125,0.26027396,0.08,0.08290155,0.12256669,0.0,0.016601562,0.24509804,0.08888889,0.09210526,0.04477612,0.30769232,0.042431194,0.033898305,0.033942558,0.07070707,0.46666667,0.22758621
Percentile: 20,0.0754717,0.18302387,0.01754386,0.2888889,0.08988764,0.098712444,0.14441147,0.0009765625,0.022460938,0.27096775,0.10064935,0.110091746,0.055555556,0.33333334,0.048368953,0.03877551,0.03644647,0.07920792,0.5,0.27868852
Percentile: 25,0.08181818,0.21238938,0.023076924,0.3137255,0.0989011,0.113513514,0.16494845,0.001953125,0.028320312,0.29381442,0.11165048,0.12765957,0.065789476,0.36842105,0.053658538,0.043165468,0.038647342,0.086538464,0.5,0.31914893
Percentile: 30,0.0875,0.23796034,0.028571429,0.33333334,0.10714286,0.1278409,0.18474264,0.00390625,0.033203125,0.3151515,0.12254902,0.14473684,0.07575758,0.4,0.058558557,0.0472973,0.040697675,0.093333334,0.5555556,0.37272727
Percentile: 35,0.093023255,0.26086956,0.03448276,0.35526314,0.115384616,0.14197531,0.20391807,0.0048828125,0.038085938,0.33548388,0.13380282,0.16149068,0.08571429,0.42857143,0.06323185,0.051344745,0.04262295,0.1,0.625,0.43157893
Percentile: 40,0.09803922,0.28294572,0.040816326,0.375,0.12307692,0.156,0.22284795,0.0068359375,0.04296875,0.35526314,0.14559387,0.17857143,0.0952381,0.45454547,0.06780777,0.055384614,0.044444446,0.105882354,0.75,0.4918033
Percentile: 45,0.10309278,0.30545455,0.04761905,0.39215687,0.13114753,0.17008443,0.24161074,0.0087890625,0.047851562,0.375,0.15789473,0.1958042,0.10483871,0.46666667,0.072413795,0.05950096,0.046321526,0.112,0.75,0.57377046
Percentile: 50,0.10810811,0.32900432,0.054347824,0.4107143,0.1392405,0.18435754,0.26078302,0.0107421875,0.052734375,0.3943662,0.17073171,0.21367522,0.114754096,0.5,0.07716786,0.06374502,0.04819277,0.11801242,0.875,0.63829786
Percentile: 55,0.11320755,0.35384616,0.062068965,0.42857143,0.14736842,0.198939,0.2805907,0.013671875,0.057617188,0.41477272,0.18439716,0.23232323,0.125,0.5,0.082167834,0.06818182,0.050092764,0.12413793,0.875,0.70689654
Percentile: 60,0.118421055,0.38073394,0.07042254,0.44827586,0.15584415,0.21416235,0.3011177,0.015625,0.06347656,0.43636364,0.19886364,0.2519685,0.13580246,0.53846157,0.08752998,0.07290016,0.052083332,0.13084112,1.0,0.74603176
Percentile: 65,0.123893805,0.4092219,0.08,0.46835443,0.16483517,0.23026316,0.32274368,0.018554688,0.068359375,0.459854,0.21428572,0.27272728,0.14723927,0.5625,0.09337676,0.07797271,0.054187194,0.13793103,1.0,0.78333336
Percentile: 70,0.13,0.4391892,0.09090909,0.49019608,0.175,0.24770643,0.345831,0.022460938,0.07519531,0.48557693,0.23119777,0.295302,0.16,0.5833333,0.099911585,0.08356546,0.056485355,0.14556962,1.0,0.80851066
Percentile: 75,0.13675214,0.47115386,0.10294118,0.51282054,0.18627451,0.26708075,0.37118524,0.026367188,0.08203125,0.5144231,0.25,0.32061067,0.17391305,0.61538464,0.10743193,0.08987342,0.059063137,0.15425532,1.0,0.82978725
Percentile: 80,0.14444445,0.5064516,0.11827957,0.53968257,0.2,0.28921568,0.40013316,0.032226562,0.09082031,0.547486,0.27272728,0.35,0.19008264,0.64285713,0.11638955,0.09726444,0.062091503,0.16455697,1.0,0.8627451
Percentile: 85,0.15384616,0.5461956,0.13793103,0.5714286,0.21568628,0.31560284,0.43496174,0.0390625,0.1015625,0.58709675,0.30022573,0.3857143,0.21052632,0.6875,0.12770689,0.10638298,0.06583072,0.17741935,1.0,0.90625
Percentile: 90,0.16666667,0.591623,0.16666667,0.6101695,0.23809524,0.3494364,0.4799399,0.048828125,0.11621094,0.6363636,0.3387471,0.43333334,0.23728813,0.72727275,0.14332893,0.118791945,0.07098766,0.19512194,1.0,0.93650794
Percentile: 95,0.18947369,0.6494565,0.21311475,0.6666667,0.275,0.4,0.5502092,0.06738281,0.14160156,0.7047619,0.40697673,0.5060241,0.28125,0.8,0.16993465,0.13993174,0.07990315,0.22580644,1.0,0.98039216
