,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.112345174,0.3459458,0.07489444,0.4150953,0.14812514,0.19914347,0.28076604,0.01973021,0.059991103,0.41314998,0.19300374,0.23214531,0.12726907,0.49344283,0.08576433,0.07083309,0.050425984,0.12543905,0.7505089,0.58303905
STD,0.04826891,0.17159896,0.07543261,0.1495084,0.072306715,0.11104445,0.14981249,0.030094635,0.048702877,0.16319264,0.11218667,0.14136611,0.08509998,0.1812278,0.04913143,0.043081496,0.02073483,0.05990411,0.2785331,0.29762787
Median,0.10810811,0.3292683,0.054945055,0.4117647,0.13846155,0.18595041,0.2642336,0.0107421875,0.051757812,0.39694658,0.17101449,0.20879121,0.114285715,0.5,0.0775076,0.06406685,0.04819277,0.11811024,0.875,0.640625
Percentile: 5,0.046153847,0.08737864,0.0,0.16923077,0.05263158,0.04245283,0.0625,0.0,0.0,0.16883117,0.05936073,0.046511628,0.01754386,0.1875,0.025974026,0.019927537,0.02631579,0.046153847,0.23076923,0.028708134
Percentile: 10,0.05882353,0.12463768,0.0,0.2238806,0.06779661,0.06557377,0.099644125,0.0,0.009765625,0.21428572,0.07575758,0.069767445,0.032258064,0.25,0.03550296,0.028070176,0.030837005,0.060606062,0.375,0.16071428
Percentile: 15,0.06818182,0.15730338,0.012820513,0.26086956,0.07936508,0.08387097,0.12606232,0.0,0.016601562,0.24657534,0.08883827,0.08888889,0.04411765,0.30769232,0.04275862,0.03409091,0.033950616,0.07079646,0.46666667,0.23809524
Percentile: 20,0.0754717,0.1887324,0.017857144,0.29032257,0.08928572,0.1,0.14902364,0.0009765625,0.022460938,0.27218935,0.10047847,0.10714286,0.054945055,0.33333334,0.04886562,0.03908046,0.036458332,0.07936508,0.5,0.28176796
Percentile: 25,0.08181818,0.21653543,0.023255814,0.3148148,0.09836066,0.115207374,0.1698241,0.001953125,0.02734375,0.2948718,0.11146497,0.125,0.06521739,0.36363637,0.054249547,0.04347826,0.038674034,0.086666666,0.5,0.32307693
Percentile: 30,0.0875,0.2410072,0.028985508,0.3372093,0.10666667,0.129683,0.18911918,0.00390625,0.033203125,0.31627908,0.12252964,0.14102565,0.07526882,0.4,0.059160307,0.047687862,0.040723983,0.093333334,0.53846157,0.375
Percentile: 35,0.092857145,0.2631579,0.03508772,0.3559322,0.114754096,0.14381272,0.20786516,0.0048828125,0.038085938,0.33695653,0.13392857,0.1574074,0.08510638,0.41666666,0.0637931,0.05172414,0.04263566,0.1,0.625,0.4351852
Percentile: 40,0.09803922,0.28474575,0.041237112,0.375,0.12244898,0.15776698,0.22653219,0.0068359375,0.041992188,0.35714287,0.14590748,0.17391305,0.0945946,0.45454547,0.06830907,0.055776894,0.044510387,0.105882354,0.75,0.4923077
Percentile: 45,0.10294118,0.30666667,0.04761905,0.39285713,0.13043478,0.17175573,0.2452675,0.0087890625,0.046875,0.37686568,0.15822785,0.1910828,0.104477614,0.46666667,0.07284768,0.059863947,0.04634581,0.112,0.75,0.5744681
Percentile: 50,0.10810811,0.3292683,0.054945055,0.4117647,0.13846155,0.18595041,0.2642336,0.0107421875,0.051757812,0.39694658,0.17101449,0.20879121,0.114285715,0.5,0.0775076,0.06406685,0.04819277,0.11811024,0.875,0.640625
Percentile: 55,0.11304348,0.35280374,0.0625,0.42857143,0.14634146,0.20053476,0.28374234,0.0126953125,0.057617188,0.4177215,0.18442623,0.22727273,0.125,0.5,0.082424246,0.06845238,0.050113894,0.124223605,0.875,0.7195122
Percentile: 60,0.1183432,0.37815127,0.071428575,0.44871795,0.15517241,0.21568628,0.30408573,0.015625,0.0625,0.43975905,0.19858156,0.24626866,0.13559322,0.53846157,0.0877193,0.07310705,0.052083332,0.13095239,1.0,0.75
Percentile: 65,0.12371134,0.40532544,0.08064516,0.46875,0.1641791,0.23170732,0.32543978,0.018554688,0.068359375,0.46341464,0.21370968,0.26666668,0.14705883,0.5625,0.09353507,0.078125,0.05420054,0.13793103,1.0,0.7894737
Percentile: 70,0.12987013,0.43488944,0.09090909,0.49019608,0.17391305,0.24902724,0.3482476,0.022460938,0.07421875,0.4893617,0.23013699,0.2893401,0.15957446,0.5833333,0.1,0.08370044,0.056497175,0.14569536,1.0,0.8095238
Percentile: 75,0.13636364,0.46728972,0.103896104,0.51282054,0.18518518,0.2682927,0.37334177,0.026367188,0.08203125,0.5181818,0.24857143,0.31443298,0.1736111,0.61538464,0.10752688,0.0899705,0.059080962,0.15454546,1.0,0.8360656
Percentile: 80,0.14444445,0.50357145,0.11904762,0.5394737,0.2,0.29020557,0.4019196,0.032226562,0.08984375,0.5510204,0.2700893,0.34375,0.18965517,0.64285713,0.11645746,0.09730539,0.062111802,0.16470589,1.0,0.86440676
Percentile: 85,0.15384616,0.5443038,0.1388889,0.5714286,0.21428572,0.31643626,0.43645486,0.0390625,0.10058594,0.59,0.29699248,0.37962964,0.20967741,0.6666667,0.1277592,0.10638298,0.06585789,0.17777778,1.0,0.91935486
Percentile: 90,0.16666667,0.59057075,0.16666667,0.6101695,0.23684211,0.35016835,0.48208094,0.048828125,0.115234375,0.6394558,0.33412322,0.42741936,0.23636363,0.72727275,0.14334472,0.11876485,0.07102273,0.1954023,1.0,0.9375
Percentile: 95,0.18947369,0.6492027,0.21428572,0.6666667,0.27450982,0.4011628,0.5535513,0.06738281,0.140625,0.7083333,0.4011628,0.5,0.2795699,0.8,0.1702374,0.14,0.08,0.2264151,1.0,0.984127
