,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11275219,0.04809617,0.026469102,0.41610497,0.14897436,0.044146705,0.28163737,0.01969478,0.060581755,0.414086,0.19470336,0.23478332,0.12740251,0.49440584,0.08581341,0.07092113,0.050612036,0.12557948,0.750483,0.5807046
STD,0.048338056,0.0401037,0.03524731,0.1496217,0.072238214,0.033578012,0.15029258,0.02981654,0.04860949,0.16287085,0.11238879,0.14256679,0.084638394,0.18221828,0.049139295,0.042914927,0.020925432,0.05969974,0.27467874,0.2962113
Median,0.10843374,0.040983606,0.018181818,0.41269842,0.13953489,0.03773585,0.26533332,0.0107421875,0.052734375,0.39929327,0.17260274,0.21176471,0.114754096,0.5,0.077562325,0.06417112,0.048387095,0.11811024,0.875,0.63829786
Percentile: 5,0.046153847,0.007246377,0.0,0.16981132,0.05357143,0.006060606,0.06423259,0.0,0.0,0.16763006,0.060402684,0.047058824,0.017857144,0.18181819,0.026086956,0.02027027,0.026385223,0.046511628,0.25,0.04761905
Percentile: 10,0.059322033,0.0124223605,0.0,0.2238806,0.06849315,0.010526316,0.09808917,0.0,0.009765625,0.21387284,0.07692308,0.07017544,0.032608695,0.25,0.035443038,0.02811245,0.03088803,0.06097561,0.375,0.15789473
Percentile: 15,0.06849315,0.016759777,0.0,0.26086956,0.08,0.014245015,0.12438302,0.0,0.016601562,0.24630542,0.08988764,0.08928572,0.04477612,0.30769232,0.042704627,0.03409091,0.034013607,0.071428575,0.46666667,0.23493975
Percentile: 20,0.07575758,0.020588236,0.0,0.29032257,0.08988764,0.017676767,0.14750542,0.0009765625,0.022460938,0.27272728,0.10169491,0.10714286,0.055555556,0.33333334,0.048780486,0.039115645,0.036544852,0.07954545,0.5,0.2802198
Percentile: 25,0.08219178,0.024154589,0.0,0.31506848,0.0990099,0.02096436,0.16900311,0.001953125,0.028320312,0.2962963,0.11282051,0.125,0.06557377,0.36363637,0.054162487,0.04359313,0.03877551,0.08695652,0.5,0.32413793
Percentile: 30,0.08791209,0.027559055,0.0,0.33783785,0.10769231,0.024213076,0.18905874,0.00390625,0.033203125,0.31840795,0.12396694,0.14201184,0.07575758,0.4,0.05908289,0.04778761,0.040816326,0.09352518,0.53846157,0.375
Percentile: 35,0.093333334,0.030864198,0.01010101,0.35714287,0.115384616,0.027472528,0.20842105,0.0048828125,0.038085938,0.33962265,0.13537118,0.1588785,0.085365854,0.42857143,0.063739374,0.05185185,0.04276316,0.1,0.625,0.43617022
Percentile: 40,0.09836066,0.034188036,0.0125,0.375,0.12345679,0.03076923,0.22741194,0.0068359375,0.04296875,0.36,0.14730878,0.17592593,0.0952381,0.45454547,0.068278804,0.055882353,0.04464286,0.105882354,0.75,0.496063
Percentile: 45,0.10344828,0.03753351,0.015151516,0.3943662,0.13157895,0.034188036,0.24629499,0.0087890625,0.047851562,0.37967914,0.15972222,0.19354838,0.104761906,0.46666667,0.07284768,0.059961315,0.046511628,0.112068966,0.75,0.5740741
Percentile: 50,0.10843374,0.040983606,0.018181818,0.41269842,0.13953489,0.03773585,0.26533332,0.0107421875,0.052734375,0.39929327,0.17260274,0.21176471,0.114754096,0.5,0.077562325,0.06417112,0.048387095,0.11811024,0.875,0.63829786
Percentile: 55,0.11363637,0.044609666,0.021276595,0.43103448,0.14772727,0.041474655,0.28503338,0.013671875,0.057617188,0.41964287,0.18611987,0.23076923,0.125,0.5,0.08250825,0.06857639,0.05027933,0.124223605,0.875,0.7058824
Percentile: 60,0.11881188,0.048469387,0.024691358,0.45,0.15625,0.045454547,0.30566037,0.015625,0.06347656,0.44106463,0.2,0.25,0.13559322,0.53846157,0.087804876,0.07324841,0.052272726,0.13095239,1.0,0.74603176
Percentile: 65,0.125,0.05263158,0.028571429,0.47058824,0.16666667,0.049792532,0.32738096,0.018554688,0.06933594,0.4642857,0.21568628,0.27160493,0.14705883,0.5625,0.093596056,0.07829182,0.054404143,0.13793103,1.0,0.78333336
Percentile: 70,0.13043478,0.05732484,0.032786883,0.49122807,0.1754386,0.054545455,0.3504341,0.022460938,0.07519531,0.48958334,0.23228346,0.29447854,0.15957446,0.5833333,0.10007698,0.08384458,0.05672269,0.14563107,1.0,0.8064516
Percentile: 75,0.13709678,0.06266318,0.03773585,0.51428574,0.18644068,0.06,0.37564197,0.026367188,0.08203125,0.51794875,0.25096524,0.31976745,0.1734694,0.61538464,0.10754294,0.09009009,0.059322033,0.15447155,1.0,0.82539684
Percentile: 80,0.14473684,0.06896552,0.043956045,0.5409836,0.2,0.06626506,0.4045211,0.032226562,0.09082031,0.5510204,0.27272728,0.34911242,0.18965517,0.64285713,0.11652543,0.09738885,0.0623608,0.16470589,1.0,0.8627451
Percentile: 85,0.15447155,0.07692308,0.05172414,0.5714286,0.21568628,0.074074075,0.4392237,0.0390625,0.1015625,0.5902439,0.3,0.3846154,0.20930232,0.6875,0.12793428,0.10638298,0.06614786,0.17777778,1.0,0.91071427
Percentile: 90,0.16666667,0.08806818,0.0625,0.6111111,0.23809524,0.08450704,0.48419732,0.048828125,0.11621094,0.63975155,0.3375796,0.43157893,0.2361111,0.72727275,0.14366373,0.11873351,0.071428575,0.19565217,1.0,0.9375
Percentile: 95,0.18987341,0.10810811,0.083333336,0.6666667,0.27450982,0.10204082,0.55421025,0.06640625,0.140625,0.7081545,0.40350878,0.50476193,0.27906978,0.8,0.170347,0.14001474,0.08033827,0.22666667,1.0,0.984127
