,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11253859,0.04780498,0.026633875,0.41539958,0.14906295,0.044438593,0.27905273,0.01975387,0.060645174,0.41424987,0.19413564,0.2340192,0.12723295,0.49444523,0.08563505,0.07087201,0.050474588,0.12596175,0.74891603,0.580222
STD,0.048300155,0.04008254,0.035451908,0.14951536,0.072326615,0.03380473,0.14969242,0.030033916,0.048701774,0.16263323,0.11243998,0.14188899,0.084825166,0.18201466,0.04909387,0.042979434,0.020832345,0.059760403,0.27763942,0.29797223
Median,0.10810811,0.04043127,0.018181818,0.4117647,0.13953489,0.03797468,0.2619739,0.0107421875,0.052734375,0.3986014,0.171875,0.2112676,0.114285715,0.5,0.07729007,0.064080946,0.048231512,0.118421055,0.875,0.63829786
Percentile: 5,0.046296295,0.0072727273,0.0,0.17021276,0.05357143,0.006134969,0.064243965,0.0,0.0,0.16901408,0.060150377,0.046296295,0.017857144,0.1875,0.02607562,0.020338982,0.02631579,0.046875,0.25,0.046875
Percentile: 10,0.05882353,0.012345679,0.0,0.22413793,0.06896552,0.01056338,0.0978121,0.0,0.009765625,0.21518987,0.07647059,0.07017544,0.032258064,0.25,0.035490606,0.028318584,0.03076923,0.06122449,0.375,0.15483871
Percentile: 15,0.06818182,0.016574586,0.0,0.26086956,0.08045977,0.014319809,0.123742454,0.0,0.016601562,0.248,0.089655176,0.08974359,0.044444446,0.30769232,0.04265403,0.034201954,0.033898305,0.071428575,0.46666667,0.23076923
Percentile: 20,0.0754717,0.020325202,0.0,0.29032257,0.09090909,0.017761989,0.14627081,0.0009765625,0.022460938,0.2741117,0.10144927,0.10784314,0.055555556,0.33333334,0.048661802,0.039119806,0.03642384,0.08,0.5,0.2781065
Percentile: 25,0.08176101,0.023809524,0.0,0.31428573,0.1,0.021077283,0.16698292,0.0029296875,0.028320312,0.29710144,0.1125,0.125,0.06557377,0.36363637,0.053977273,0.04347826,0.038647342,0.08730159,0.5,0.31967214
Percentile: 30,0.0875,0.027131783,0.0,0.33333334,0.10769231,0.024390243,0.18663594,0.00390625,0.033203125,0.3188406,0.123595506,0.14285715,0.0754717,0.4,0.058865756,0.047690015,0.040697675,0.093959734,0.53846157,0.375
Percentile: 35,0.093023255,0.030395137,0.01,0.35555556,0.11570248,0.027624309,0.20566195,0.0048828125,0.038085938,0.33971292,0.13502109,0.1589404,0.08510638,0.42105263,0.06351183,0.05175038,0.04263566,0.1,0.625,0.43564355
Percentile: 40,0.09803922,0.033653848,0.0125,0.375,0.12345679,0.030973451,0.22445256,0.0068359375,0.04296875,0.35968378,0.14685315,0.17582418,0.094736844,0.45454547,0.06804734,0.055793993,0.044510387,0.10638298,0.75,0.4918033
Percentile: 45,0.10309278,0.037037037,0.015151516,0.39285713,0.13131313,0.034398034,0.2431579,0.0087890625,0.047851562,0.37908497,0.1590909,0.19318181,0.104477614,0.46666667,0.072592594,0.059880238,0.046357617,0.11235955,0.75,0.5689655
Percentile: 50,0.10810811,0.04043127,0.018181818,0.4117647,0.13953489,0.03797468,0.2619739,0.0107421875,0.052734375,0.3986014,0.171875,0.2112676,0.114285715,0.5,0.07729007,0.064080946,0.048231512,0.118421055,0.875,0.63829786
Percentile: 55,0.11320755,0.04405286,0.021276595,0.43037975,0.14754099,0.041722745,0.28140014,0.0126953125,0.057617188,0.4189189,0.18518518,0.22988506,0.125,0.5,0.08224674,0.06846473,0.05015674,0.125,0.875,0.71153843
Percentile: 60,0.11851852,0.047923323,0.024691358,0.4489796,0.15625,0.04576271,0.3018182,0.015625,0.06347656,0.44032922,0.1993007,0.25,0.13533835,0.53846157,0.08757062,0.07310705,0.0521327,0.13131313,1.0,0.74603176
Percentile: 65,0.12403101,0.05214724,0.028571429,0.4691358,0.16504854,0.05012225,0.32340425,0.018554688,0.06933594,0.46341464,0.21428572,0.27027026,0.14666666,0.5625,0.09336942,0.078125,0.054249547,0.13829787,1.0,0.78333336
Percentile: 70,0.13017751,0.05685619,0.032967035,0.49019608,0.17525773,0.05491991,0.34638816,0.022460938,0.07519531,0.4889868,0.23076923,0.29268292,0.1590909,0.5833333,0.09985528,0.083636366,0.05654762,0.14606741,1.0,0.8095238
Percentile: 75,0.1369863,0.062271062,0.038043477,0.5131579,0.18644068,0.060344826,0.3715415,0.026367188,0.08203125,0.51760566,0.25,0.31764707,0.17307693,0.61538464,0.10732538,0.08988764,0.059139784,0.15492958,1.0,0.8333333
Percentile: 80,0.14473684,0.06866953,0.044247787,0.54,0.2,0.06666667,0.40037128,0.03125,0.09082031,0.5508982,0.27146173,0.3467742,0.1891892,0.64285713,0.11623932,0.09719439,0.062176164,0.16504854,1.0,0.86440676
Percentile: 85,0.15428571,0.07672634,0.052238807,0.5714286,0.21568628,0.07453416,0.43539095,0.0390625,0.1015625,0.59067357,0.29885057,0.38207546,0.20930232,0.6875,0.1275465,0.10622407,0.06593407,0.17821783,1.0,0.9166667
Percentile: 90,0.16666667,0.0882353,0.06349207,0.6111111,0.23809524,0.08510638,0.48064515,0.048828125,0.11621094,0.64044946,0.33695653,0.42857143,0.2361111,0.72727275,0.14329037,0.118644066,0.07111111,0.19626169,1.0,0.9375
Percentile: 95,0.18987341,0.10852713,0.083333336,0.6666667,0.275,0.1027027,0.55132276,0.06738281,0.14160156,0.7080292,0.40408164,0.5038168,0.28,0.8,0.1702827,0.14016172,0.08,0.22727273,1.0,0.98333335
