,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11252093,0.3435969,0.07458717,0.41414154,0.1490601,0.19891699,0.27898258,0.019786691,0.06047302,0.41234338,0.19413029,0.23359658,0.12731437,0.493816,0.08542651,0.07073387,0.05048671,0.12603447,0.7507649,0.58159137
STD,0.048752412,0.17335421,0.07519141,0.14930676,0.07278666,0.11127734,0.14946397,0.03031857,0.049108267,0.16279885,0.11266198,0.14195605,0.0854437,0.18215123,0.049414247,0.043365408,0.021201603,0.060520798,0.27823064,0.29743582
Median,0.10810811,0.32692307,0.05479452,0.41025642,0.13934426,0.18571429,0.2631579,0.0107421875,0.052734375,0.39664805,0.17224881,0.21,0.114285715,0.5,0.077220075,0.064080946,0.048231512,0.11851852,0.875,0.63829786
Percentile: 5,0.04597701,0.083333336,0.0,0.16883117,0.05263158,0.041984733,0.06278027,0.0,0.0,0.16836734,0.05942623,0.046979867,0.01754386,0.1875,0.025542784,0.019607844,0.026086956,0.046153847,0.23529412,0.04109589
Percentile: 10,0.05882353,0.118644066,0.0,0.22222222,0.06818182,0.06481481,0.09613734,0.0,0.009765625,0.21287128,0.07575758,0.0703125,0.031746034,0.25,0.034843206,0.027586207,0.030612245,0.060240965,0.375,0.15469614
Percentile: 15,0.06779661,0.15034965,0.012658228,0.25974026,0.08,0.08304498,0.1228223,0.0,0.016601562,0.24497992,0.08900524,0.08943089,0.04411765,0.30769232,0.042016808,0.033613447,0.033783782,0.07058824,0.46666667,0.23563218
Percentile: 20,0.075,0.1827957,0.01754386,0.28915662,0.08974359,0.099378884,0.14610574,0.0009765625,0.022460938,0.27074236,0.1010101,0.10743801,0.05479452,0.33333334,0.048117153,0.038666666,0.036363635,0.07920792,0.5,0.28057554
Percentile: 25,0.08163265,0.21161826,0.023255814,0.3137255,0.09876543,0.11462451,0.16712835,0.001953125,0.028320312,0.2937853,0.112299465,0.125,0.06521739,0.36363637,0.05357143,0.043196544,0.03858521,0.086666666,0.5,0.32692307
Percentile: 30,0.08737864,0.2369338,0.028985508,0.33333334,0.10714286,0.12921348,0.18695994,0.00390625,0.033203125,0.315508,0.12349398,0.14130434,0.075,0.4,0.05859375,0.047445256,0.040650405,0.09352518,0.5714286,0.38
Percentile: 35,0.0927835,0.2596685,0.034883723,0.3548387,0.115384616,0.1434708,0.20619397,0.0048828125,0.038085938,0.33658537,0.13496932,0.15789473,0.084745765,0.41666666,0.06332842,0.051587302,0.04255319,0.1,0.625,0.44
Percentile: 40,0.09803922,0.28145695,0.04109589,0.37333333,0.12328767,0.1575,0.225,0.0068359375,0.04296875,0.35714287,0.14693877,0.17449665,0.0945946,0.45454547,0.06791338,0.055690072,0.044444446,0.10619469,0.75,0.5
Percentile: 45,0.10309278,0.303681,0.04761905,0.39215687,0.13114753,0.17153284,0.24392289,0.0087890625,0.047851562,0.3768116,0.15929204,0.1919192,0.104477614,0.46666667,0.07249712,0.05982906,0.046341464,0.11235955,0.75,0.5731707
Percentile: 50,0.10810811,0.32692307,0.05479452,0.41025642,0.13934426,0.18571429,0.2631579,0.0107421875,0.052734375,0.39664805,0.17224881,0.21,0.114285715,0.5,0.077220075,0.064080946,0.048231512,0.11851852,0.875,0.63829786
Percentile: 55,0.11333334,0.35144928,0.0625,0.42857143,0.14754099,0.2,0.28274876,0.013671875,0.057617188,0.41717792,0.18584071,0.22891566,0.125,0.5,0.08219178,0.06851312,0.05015674,0.125,0.875,0.7111111
Percentile: 60,0.118644066,0.37748346,0.07096774,0.4477612,0.15625,0.21551724,0.3030303,0.015625,0.06347656,0.4387755,0.2,0.2488889,0.13559322,0.53846157,0.08752026,0.07321131,0.05214724,0.13157895,1.0,0.74603176
Percentile: 65,0.124087594,0.4053156,0.08035714,0.46774194,0.16666667,0.23161764,0.32424423,0.018554688,0.06933594,0.4620253,0.21509434,0.26993865,0.14705883,0.5625,0.0933553,0.07826087,0.05427975,0.13861386,1.0,0.78333336
Percentile: 70,0.13043478,0.4352078,0.09090909,0.4893617,0.1754386,0.24902724,0.3468918,0.022460938,0.07519531,0.48734176,0.23157895,0.29281768,0.15957446,0.5833333,0.099868596,0.08380682,0.056603774,0.14655173,1.0,0.80851066
Percentile: 75,0.1369863,0.46749225,0.10344828,0.5119048,0.18666667,0.26838234,0.37195122,0.026367188,0.08203125,0.5159575,0.25,0.3181818,0.17391305,0.61538464,0.107344635,0.0900474,0.059196617,0.1553398,1.0,0.82978725
Percentile: 80,0.14473684,0.5032051,0.11881188,0.53846157,0.2,0.29042387,0.40076336,0.032226562,0.09082031,0.5493562,0.27173913,0.3472222,0.18987341,0.64285713,0.11627907,0.09733124,0.062240664,0.16666667,1.0,0.86440676
Percentile: 85,0.15441176,0.54385966,0.13829787,0.56962025,0.21621622,0.31666666,0.43534482,0.0390625,0.1015625,0.58947366,0.2987805,0.38251367,0.20987654,0.6875,0.12751678,0.10632911,0.0660066,0.17886178,1.0,0.9206349
Percentile: 90,0.16666667,0.5905512,0.16666667,0.6086956,0.23809524,0.35022026,0.47981808,0.048828125,0.11621094,0.6395349,0.33624455,0.4295302,0.23684211,0.72727275,0.14303179,0.118644066,0.07118644,0.1969697,1.0,0.9375
Percentile: 95,0.19026549,0.6490486,0.21359223,0.6666667,0.27586207,0.40095848,0.5496054,0.06738281,0.14160156,0.707483,0.40292275,0.502994,0.28070176,0.8,0.16982323,0.13974592,0.0802005,0.22807017,1.0,0.984127
