,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.112231106,0.047634434,0.026242927,0.41386214,0.14810796,0.043837965,0.2781194,0.019568738,0.059977822,0.41108108,0.19251864,0.2321055,0.12672526,0.49018726,0.08508698,0.070451714,0.05043669,0.12514935,0.7526221,0.5844654
STD,0.048418127,0.03988843,0.035118338,0.14971876,0.07214657,0.033592615,0.14933348,0.02977968,0.04849018,0.16255394,0.11242333,0.14208136,0.08492185,0.1811257,0.048594467,0.04270912,0.02078715,0.059681192,0.27682015,0.29611528
Median,0.10784314,0.04037267,0.017857144,0.41025642,0.13846155,0.03736264,0.26234567,0.0107421875,0.051757812,0.39548022,0.17004049,0.20754717,0.11363637,0.5,0.0769823,0.063621536,0.04819277,0.11764706,0.875,0.640625
Percentile: 5,0.045751635,0.007142857,0.0,0.16666667,0.05263158,0.0057803467,0.06292835,0.0,0.0,0.16783217,0.059160307,0.047058824,0.01754386,0.18181819,0.02584493,0.020066889,0.026217228,0.046153847,0.23076923,0.04347826
Percentile: 10,0.05882353,0.012295082,0.0,0.22222222,0.06818182,0.010204081,0.09569378,0.0,0.009765625,0.21296297,0.0754717,0.0703125,0.031746034,0.25,0.035230353,0.028140703,0.030821918,0.060606062,0.375,0.15625
Percentile: 15,0.067567565,0.01655629,0.0,0.25925925,0.07936508,0.013953488,0.12195122,0.0,0.016601562,0.24468085,0.088495575,0.089108914,0.04411765,0.3,0.042443063,0.034013607,0.033942558,0.070866145,0.46666667,0.23837209
Percentile: 20,0.075,0.020325202,0.0,0.2881356,0.08928572,0.017361112,0.14496644,0.0009765625,0.022460938,0.27027026,0.1,0.10666667,0.05479452,0.33333334,0.04845815,0.038907286,0.03646833,0.07936508,0.5,0.2849162
Percentile: 25,0.08139535,0.023809524,0.0,0.31325302,0.09836066,0.020634921,0.16593887,0.001953125,0.02734375,0.29302326,0.11111111,0.12345679,0.06504065,0.36363637,0.05376344,0.043269232,0.03868472,0.086538464,0.5,0.33333334
Percentile: 30,0.08695652,0.027131783,0.0,0.33333334,0.10666667,0.023861172,0.18574908,0.00390625,0.033203125,0.3147208,0.122171946,0.14,0.07476635,0.4,0.058641974,0.047368422,0.040723983,0.093333334,0.5714286,0.38297874
Percentile: 35,0.09243698,0.030395137,0.009803922,0.35443038,0.114754096,0.027108435,0.20510483,0.0048828125,0.038085938,0.33561644,0.13333334,0.15625,0.08450704,0.41666666,0.063253015,0.05137964,0.04263566,0.1,0.625,0.44680852
Percentile: 40,0.09756097,0.033639144,0.012345679,0.37333333,0.12244898,0.030405406,0.22413793,0.0068359375,0.041992188,0.35582823,0.14522822,0.17283951,0.09411765,0.44444445,0.06777494,0.055374593,0.044510387,0.1056338,0.75,0.50574714
Percentile: 45,0.10280374,0.036939315,0.014925373,0.39215687,0.13043478,0.033816423,0.24316749,0.0087890625,0.046875,0.37572256,0.1574074,0.18987341,0.10377359,0.46153846,0.07230769,0.059433963,0.046341464,0.11111111,0.75,0.5862069
Percentile: 50,0.10784314,0.04037267,0.017857144,0.41025642,0.13846155,0.03736264,0.26234567,0.0107421875,0.051757812,0.39548022,0.17004049,0.20754717,0.11363637,0.5,0.0769823,0.063621536,0.04819277,0.11764706,0.875,0.640625
Percentile: 55,0.11290322,0.04398148,0.020833334,0.42857143,0.14634146,0.04109589,0.2819383,0.0126953125,0.057617188,0.4159664,0.18333334,0.22608696,0.12371134,0.5,0.081881024,0.068,0.050104383,0.123809524,0.875,0.71428573
Percentile: 60,0.118421055,0.047826085,0.024390243,0.4477612,0.15517241,0.04511278,0.30231246,0.015625,0.0625,0.4375,0.19736843,0.24561404,0.13461539,0.53846157,0.087114334,0.07265774,0.052083332,0.13043478,1.0,0.74603176
Percentile: 65,0.123893805,0.05202312,0.028169014,0.4680851,0.1641791,0.04942966,0.3235639,0.018554688,0.068359375,0.46067417,0.21235521,0.26666668,0.14606741,0.5555556,0.09283388,0.07768595,0.054187194,0.1375,1.0,0.78333336
Percentile: 70,0.13,0.05666667,0.032258064,0.4893617,0.17431192,0.05421687,0.34622824,0.022460938,0.07421875,0.48598132,0.22884013,0.28947368,0.15873016,0.5833333,0.099236645,0.083223246,0.056497175,0.14516129,1.0,0.8095238
Percentile: 75,0.1368421,0.06199461,0.0375,0.5119048,0.185567,0.059620596,0.37131232,0.026367188,0.08203125,0.51428574,0.24754901,0.31506848,0.17266187,0.61538464,0.106647186,0.08947369,0.05907173,0.15384616,1.0,0.8305085
Percentile: 80,0.14457831,0.06832298,0.04347826,0.53846157,0.2,0.06593407,0.4,0.03125,0.08984375,0.5471698,0.26948053,0.34444445,0.18888889,0.6363636,0.11553785,0.09677419,0.0620985,0.16438356,1.0,0.86440676
Percentile: 85,0.15384616,0.07635468,0.05154639,0.56962025,0.21518987,0.07373272,0.43468952,0.038085938,0.10058594,0.5868263,0.296875,0.38043478,0.20895523,0.6666667,0.12679426,0.10586319,0.06584992,0.17708333,1.0,0.9166667
Percentile: 90,0.16666667,0.087649405,0.0625,0.6091954,0.23728813,0.084269665,0.47918138,0.048828125,0.115234375,0.6367925,0.3347826,0.42857143,0.23584905,0.72727275,0.14231643,0.11824324,0.07103825,0.19480519,1.0,0.9375
Percentile: 95,0.18965517,0.10788382,0.083333336,0.6666667,0.27450982,0.10191083,0.547818,0.06738281,0.140625,0.7058824,0.40208334,0.504,0.2795699,0.8,0.16873449,0.13945279,0.08,0.22580644,1.0,0.9836066
