,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11213665,0.34036046,0.073059626,0.41003284,0.14852636,0.19651963,0.27577624,0.019465437,0.059922967,0.40886712,0.19230543,0.23231868,0.12582538,0.49207208,0.08428286,0.0698928,0.050224293,0.12477551,0.74001664,0.57105404
STD,0.048348427,0.17244132,0.074148916,0.14905494,0.0722291,0.110126965,0.14978418,0.029601099,0.04853418,0.1625769,0.11270577,0.14082071,0.08492267,0.18188167,0.048596893,0.042670973,0.020595364,0.059644986,0.28368068,0.2999362
Median,0.10784314,0.32352942,0.053333335,0.4057971,0.13846155,0.18348624,0.25825825,0.0107421875,0.051757812,0.39263803,0.16935484,0.20833333,0.112676054,0.5,0.07616708,0.06313131,0.048,0.11702128,0.875,0.61904764
Percentile: 5,0.045454547,0.081743866,0.0,0.16666667,0.05357143,0.04107649,0.060390763,0.0,0.0,0.16574585,0.059602648,0.048076924,0.01724138,0.1875,0.025492469,0.019704433,0.026041666,0.046153847,0.1875,0.012987013
Percentile: 10,0.05839416,0.11801242,0.0,0.21917808,0.068627454,0.06374502,0.09466667,0.0,0.009765625,0.21052632,0.07542579,0.071428575,0.03125,0.25,0.03448276,0.02754491,0.03058104,0.060240965,0.375,0.14193548
Percentile: 15,0.067567565,0.14958449,0.0121951215,0.25531915,0.08,0.081911266,0.12053572,0.0,0.016601562,0.24206349,0.08810572,0.09090909,0.043010753,0.30769232,0.04152249,0.03338171,0.033707865,0.07042254,0.4375,0.2173913
Percentile: 20,0.075,0.18014705,0.016949153,0.2840909,0.08955224,0.09806835,0.14271939,0.0009765625,0.021484375,0.26785713,0.09954751,0.10810811,0.05376344,0.33333334,0.047540985,0.038291607,0.036231883,0.07865169,0.5,0.27567568
Percentile: 25,0.08139535,0.2080537,0.022222223,0.3090909,0.09836066,0.11312217,0.16306484,0.001953125,0.02734375,0.29090908,0.11042945,0.125,0.06382979,0.36363637,0.05291971,0.04269663,0.03846154,0.0859375,0.5,0.31034482
Percentile: 30,0.08695652,0.23333333,0.027777778,0.33333334,0.106796116,0.1275862,0.18250236,0.00390625,0.032226562,0.3125,0.121323526,0.14150943,0.07377049,0.4,0.05783582,0.046838406,0.040498443,0.09259259,0.53333336,0.3604651
Percentile: 35,0.09248555,0.25631768,0.033613447,0.35064936,0.114754096,0.14166667,0.20159362,0.0048828125,0.037109375,0.33333334,0.13253012,0.15763547,0.083333336,0.41666666,0.0625,0.050870147,0.042424243,0.09876543,0.625,0.42105263
