,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.112454824,0.34412473,0.07428894,0.41371408,0.14833066,0.19791463,0.27801093,0.019893821,0.0601664,0.41290206,0.19431964,0.23430628,0.12718587,0.49320093,0.08541522,0.07077629,0.050435893,0.12583889,0.7470067,0.5809295
STD,0.048523027,0.17243525,0.07498794,0.14943601,0.07246194,0.110799626,0.14862101,0.030370973,0.048803225,0.1627893,0.11309803,0.1428574,0.0851077,0.181982,0.04921269,0.043280344,0.020927668,0.05964167,0.27549237,0.296346
Median,0.10810811,0.32692307,0.054545455,0.4090909,0.13861386,0.18430656,0.26153848,0.0107421875,0.052734375,0.3961039,0.17197452,0.21084337,0.114285715,0.5,0.07692308,0.06375839,0.048158642,0.118421055,0.875,0.63829786
Percentile: 5,0.046153847,0.08417509,0.0,0.16923077,0.05263158,0.04255319,0.06287683,0.0,0.0,0.17010309,0.059760958,0.046153847,0.017857144,0.18181819,0.026132405,0.020134227,0.02631579,0.047058824,0.25,0.04411765
Percentile: 10,0.05882353,0.121212125,0.0,0.22222222,0.06779661,0.06537102,0.0970266,0.0,0.009765625,0.21568628,0.07614213,0.069767445,0.032258064,0.25,0.035603717,0.028248588,0.030837005,0.06153846,0.375,0.15873016
Percentile: 15,0.067961164,0.15384616,0.012658228,0.26,0.07954545,0.083333336,0.12348993,0.0,0.016601562,0.24683544,0.089201875,0.089108914,0.044444446,0.30769232,0.04265403,0.034146342,0.033898305,0.071428575,0.46666667,0.23837209
Percentile: 20,0.07534247,0.18518518,0.01754386,0.28846154,0.08943089,0.0992126,0.14655173,0.0009765625,0.022460938,0.27272728,0.1010101,0.10738255,0.055555556,0.33333334,0.048576213,0.039012738,0.036437247,0.08,0.5,0.28125
Percentile: 25,0.08163265,0.21363637,0.023255814,0.31343284,0.09836066,0.11405835,0.1672326,0.001953125,0.02734375,0.2951807,0.11214953,0.125,0.06542056,0.36363637,0.05381166,0.043360434,0.038636364,0.08730159,0.5,0.32386363
Percentile: 30,0.0875,0.23837209,0.028846154,0.33333334,0.10714286,0.12844037,0.18677391,0.00390625,0.033203125,0.31651375,0.12341772,0.14179105,0.07526882,0.4,0.058629233,0.047468353,0.040677965,0.093959734,0.53846157,0.375
Percentile: 35,0.0927835,0.26058632,0.034722224,0.35416666,0.11494253,0.14252336,0.20574163,0.0048828125,0.038085938,0.33707866,0.13492064,0.15853658,0.084745765,0.41666666,0.063197024,0.05147059,0.042600896,0.1,0.625,0.4351852
Percentile: 40,0.09803922,0.28213167,0.040816326,0.37288135,0.12280702,0.1563981,0.22432113,0.0068359375,0.04296875,0.3568075,0.14685315,0.17553191,0.09448819,0.45454547,0.067669176,0.055478502,0.044444446,0.10638298,0.75,0.49579832
Percentile: 45,0.1030303,0.3041237,0.04761905,0.39130434,0.13043478,0.17021276,0.24278139,0.0087890625,0.047851562,0.3764706,0.1590909,0.19298245,0.104166664,0.46153846,0.07219251,0.059548255,0.046296295,0.11235955,0.75,0.5744681
Percentile: 50,0.10810811,0.32692307,0.054545455,0.4090909,0.13861386,0.18430656,0.26153848,0.0107421875,0.052734375,0.3961039,0.17197452,0.21084337,0.114285715,0.5,0.07692308,0.06375839,0.048158642,0.118421055,0.875,0.63829786
Percentile: 55,0.11320755,0.35114503,0.0625,0.42857143,0.14705883,0.19869708,0.28085107,0.013671875,0.057617188,0.41666666,0.1855346,0.22950819,0.125,0.5,0.08181818,0.06818182,0.05,0.125,0.875,0.7090909
Percentile: 60,0.11851852,0.3773585,0.07070707,0.44680852,0.15555556,0.21374045,0.3010453,0.015625,0.0625,0.43850267,0.2,0.25,0.13513513,0.53846157,0.08716323,0.07286167,0.052054796,0.13114753,1.0,0.74603176
Percentile: 65,0.12403101,0.4050633,0.08,0.46666667,0.16438356,0.22977346,0.3224359,0.018554688,0.068359375,0.4620253,0.21481481,0.27027026,0.14666666,0.5625,0.093023255,0.077951,0.054166667,0.13821138,1.0,0.7826087
Percentile: 70,0.13017751,0.4345048,0.09090909,0.4888889,0.17460318,0.24719101,0.34552845,0.022460938,0.07519531,0.48765433,0.23140496,0.29310346,0.1590909,0.5833333,0.09957627,0.083550915,0.056478404,0.14583333,1.0,0.80813956
Percentile: 75,0.1369863,0.46666667,0.103174604,0.51111114,0.18571429,0.26666668,0.37086478,0.026367188,0.08203125,0.5164319,0.25,0.31847134,0.17307693,0.61538464,0.10714286,0.089866154,0.05907173,0.15463917,1.0,0.828125
Percentile: 80,0.14473684,0.50274724,0.11827957,0.53846157,0.2,0.28874788,0.39962122,0.032226562,0.09082031,0.55,0.27218935,0.3478261,0.18965517,0.64285713,0.11617312,0.09725159,0.0620985,0.16470589,1.0,0.8636364
Percentile: 85,0.15384616,0.5440613,0.13793103,0.5692308,0.21518987,0.31506848,0.43417874,0.0390625,0.10058594,0.59,0.29951692,0.3838384,0.20967741,0.6875,0.12756689,0.10640732,0.06585789,0.17777778,1.0,0.91071427
Percentile: 90,0.16666667,0.590604,0.16521738,0.6086956,0.23728813,0.3488372,0.4785168,0.048828125,0.115234375,0.63984674,0.33739838,0.4318182,0.23655914,0.72727275,0.14319809,0.11895911,0.07103825,0.1954023,1.0,0.9375
Percentile: 95,0.18965517,0.6481481,0.21212122,0.6666667,0.27450982,0.4,0.5467713,0.06738281,0.140625,0.7085202,0.4047619,0.5060241,0.28,0.8,0.1699536,0.14037266,0.08,0.2264151,1.0,0.9836066
