,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11184222,0.047658294,0.026368657,0.41287255,0.1485337,0.04400053,0.27655262,0.019870037,0.06028359,0.41174152,0.19376172,0.23441964,0.12631527,0.49214336,0.08504832,0.07046708,0.050343484,0.12538828,0.7456693,0.58134055
STD,0.048456054,0.04002331,0.03563515,0.14967193,0.072579816,0.033776253,0.14888121,0.030377958,0.04893096,0.16238913,0.11348514,0.14259481,0.08490102,0.18212856,0.049402878,0.04330202,0.020953659,0.05989745,0.27549106,0.29717255
Median,0.10738255,0.040268455,0.017857144,0.4084507,0.13846155,0.037593983,0.26,0.0107421875,0.052734375,0.39591837,0.17080745,0.21019109,0.11320755,0.5,0.07637475,0.06339144,0.048034936,0.11764706,0.875,0.63829786
Percentile: 5,0.04587156,0.007142857,0.0,0.16949153,0.053333335,0.005830904,0.06382979,0.0,0.0,0.16793893,0.059602648,0.048275862,0.01754386,0.1875,0.025987526,0.02020202,0.02631579,0.046242774,0.25,0.04347826
Percentile: 10,0.05882353,0.0121951215,0.0,0.22077923,0.06818182,0.010238908,0.09637188,0.0,0.009765625,0.21348314,0.07575758,0.071428575,0.031746034,0.25,0.03482587,0.027777778,0.03076923,0.060606062,0.375,0.15873016
Percentile: 15,0.067567565,0.016393442,0.0,0.25714287,0.08,0.013986014,0.12112933,0.0,0.016601562,0.24539877,0.088607594,0.09009009,0.04347826,0.30769232,0.04181601,0.033591732,0.033816423,0.07070707,0.46153846,0.234375
Percentile: 20,0.07462686,0.02016129,0.0,0.2857143,0.08955224,0.017432647,0.14355232,0.0009765625,0.022460938,0.2712766,0.1,0.10784314,0.054545455,0.33333334,0.047808766,0.038528897,0.036303632,0.07920792,0.5,0.27906978
Percentile: 25,0.08108108,0.023622047,0.0,0.31111112,0.09836066,0.020746889,0.16431323,0.001953125,0.02734375,0.29411766,0.11111111,0.125,0.06451613,0.36363637,0.053156145,0.042959426,0.03846154,0.086419754,0.5,0.32240438
Percentile: 30,0.08695652,0.026954178,0.0,0.33333334,0.10666667,0.024,0.18412699,0.00390625,0.033203125,0.31578946,0.12230216,0.1420765,0.074074075,0.4,0.058064517,0.04710921,0.04054054,0.09322034,0.53333336,0.376
Percentile: 35,0.09210526,0.03021978,0.009708738,0.3529412,0.114754096,0.027272727,0.20332718,0.0048828125,0.038085938,0.33663365,0.13368984,0.15853658,0.083333336,0.41666666,0.06270627,0.05112961,0.04245283,0.1,0.625,0.4375
Percentile: 40,0.097222224,0.033492822,0.012345679,0.37142858,0.12280702,0.030612245,0.22222222,0.0068359375,0.04296875,0.3566879,0.14556962,0.17525773,0.093457945,0.44444445,0.06720742,0.055128206,0.044334974,0.10569106,0.75,0.49484536
Percentile: 45,0.10227273,0.036809817,0.014925373,0.3902439,0.13043478,0.034026466,0.24090908,0.0087890625,0.047851562,0.37634408,0.15789473,0.1923077,0.10344828,0.46153846,0.07172131,0.05919003,0.046153847,0.111801244,0.75,0.5731707
Percentile: 50,0.10738255,0.040268455,0.017857144,0.4084507,0.13846155,0.037593983,0.26,0.0107421875,0.052734375,0.39591837,0.17080745,0.21019109,0.11320755,0.5,0.07637475,0.06339144,0.048034936,0.11764706,0.875,0.63829786
Percentile: 55,0.1125,0.043887146,0.021052632,0.42666668,0.14666666,0.041322313,0.27954707,0.0126953125,0.057617188,0.41614908,0.18446602,0.22881356,0.12328767,0.5,0.08130763,0.06779661,0.05,0.12403101,0.875,0.7118644
Percentile: 60,0.11764706,0.047761194,0.024390243,0.44642857,0.1553398,0.04531722,0.2996661,0.015625,0.0625,0.4375,0.19873817,0.24832214,0.13432837,0.53846157,0.08665511,0.07250342,0.051948052,0.13076924,1.0,0.74603176
Percentile: 65,0.12337662,0.051980197,0.028169014,0.46666667,0.16438356,0.04964539,0.32089552,0.018554688,0.068359375,0.46052632,0.21393035,0.26946107,0.14583333,0.5555556,0.09255319,0.07759563,0.054054055,0.13793103,1.0,0.78333336
Percentile: 70,0.12941177,0.05666667,0.032608695,0.4883721,0.17460318,0.054421768,0.34349206,0.022460938,0.07519531,0.4860558,0.23076923,0.2923077,0.15833333,0.5833333,0.09919262,0.083226636,0.05637982,0.14556962,1.0,0.8095238
Percentile: 75,0.13609467,0.062043797,0.03773585,0.5106383,0.18604651,0.059808612,0.3685446,0.026367188,0.08203125,0.515,0.25,0.31782946,0.1724138,0.61538464,0.10684581,0.08957655,0.05897436,0.15447155,1.0,0.8305085
Percentile: 80,0.1440678,0.06845238,0.04385965,0.53846157,0.2,0.0661157,0.39721945,0.032226562,0.09082031,0.5483871,0.27160493,0.34745762,0.18867925,0.64285713,0.115975425,0.096994534,0.06198347,0.16470589,1.0,0.86440676
Percentile: 85,0.15384616,0.07653061,0.05172414,0.5692308,0.21568628,0.073891625,0.43177894,0.0390625,0.1015625,0.5882353,0.2993197,0.38356164,0.20879121,0.6875,0.12743628,0.10613599,0.065727696,0.17777778,1.0,0.91071427
Percentile: 90,0.16666667,0.08794788,0.06306306,0.6091954,0.23809524,0.08438819,0.47713718,0.049804688,0.11621094,0.6380368,0.33787465,0.43165466,0.23529412,0.72727275,0.14313099,0.11857708,0.07089552,0.19565217,1.0,0.9375
Percentile: 95,0.1891892,0.108552635,0.083333336,0.6666667,0.2753623,0.10191083,0.5476956,0.068359375,0.14160156,0.70642203,0.40650406,0.5063291,0.27906978,0.8,0.16986856,0.13985449,0.07981221,0.22674419,1.0,0.9836066
