,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11223617,0.34228072,0.07368484,0.4126895,0.14821829,0.19677942,0.2773289,0.01958927,0.060129043,0.41116217,0.19325155,0.23223299,0.12670968,0.49150664,0.08482714,0.070379116,0.05034783,0.12486572,0.7424965,0.5722527
STD,0.048580833,0.17335501,0.07468087,0.14905214,0.072331674,0.110124364,0.14829445,0.030163197,0.048784927,0.16256869,0.11184096,0.1409529,0.08455826,0.18159589,0.04870242,0.042898834,0.020971736,0.05944183,0.27856275,0.29708764
Median,0.10810811,0.32459018,0.054054055,0.4084507,0.13861386,0.18325435,0.26158231,0.0107421875,0.052734375,0.3956044,0.1712963,0.20915033,0.114285715,0.5,0.076696165,0.06363636,0.048101265,0.11764706,0.875,0.6229508
Percentile: 5,0.045454547,0.08443272,0.0,0.16981132,0.05263158,0.042410713,0.06260297,0.0,0.0,0.16746412,0.06048387,0.046875,0.01754386,0.18181819,0.026004728,0.02024648,0.026229508,0.046296295,0.23076923,0.042857144
Percentile: 10,0.05882353,0.11940298,0.0,0.22222222,0.06779661,0.06504065,0.09613657,0.0,0.009765625,0.21264368,0.07653061,0.07017544,0.031746034,0.25,0.035230353,0.028077753,0.03076923,0.060606062,0.375,0.1521739
Percentile: 15,0.067567565,0.14932127,0.012345679,0.25862068,0.07936508,0.082840234,0.12237443,0.0,0.016601562,0.24468085,0.08938547,0.08888889,0.04411765,0.3,0.042345278,0.033898305,0.033834588,0.07079646,0.46153846,0.2264151
Percentile: 20,0.075,0.17981073,0.01724138,0.28767124,0.08928572,0.09863946,0.14560162,0.0009765625,0.022460938,0.2704918,0.1010101,0.10659899,0.05511811,0.33333334,0.04831625,0.038793102,0.036363635,0.07913669,0.5,0.27659574
Percentile: 25,0.08139535,0.20873787,0.022727273,0.3116883,0.09836066,0.11333334,0.16666667,0.001953125,0.02734375,0.29326922,0.112,0.123809524,0.06542056,0.36363637,0.053586863,0.043181818,0.03858521,0.086419754,0.5,0.3114754
Percentile: 30,0.08695652,0.23463687,0.028571429,0.33333334,0.10714286,0.12750717,0.18652482,0.00390625,0.033203125,0.315,0.12307692,0.140625,0.07526882,0.4,0.058441557,0.04733728,0.040609136,0.093023255,0.53333336,0.3611111
Percentile: 35,0.09259259,0.25777778,0.03448276,0.3529412,0.11494253,0.14144737,0.2057783,0.0048828125,0.038085938,0.33587787,0.13445379,0.15730338,0.08490566,0.41666666,0.06305465,0.05136612,0.04255319,0.09917355,0.625,0.421875
Percentile: 40,0.097826086,0.2795389,0.04054054,0.37209302,0.12280702,0.1552795,0.22435898,0.0068359375,0.04296875,0.3561644,0.14634146,0.17424242,0.0945946,0.45454547,0.067552604,0.055384614,0.044386424,0.10526316,0.75,0.47727272
Percentile: 45,0.10294118,0.30152673,0.047058824,0.3902439,0.13043478,0.16915423,0.24281742,0.0087890625,0.047851562,0.37583894,0.15853658,0.19148937,0.104166664,0.46153846,0.07206143,0.05945946,0.046242774,0.11111111,0.75,0.5535714
Percentile: 50,0.10810811,0.32459018,0.054054055,0.4084507,0.13861386,0.18325435,0.26158231,0.0107421875,0.052734375,0.3956044,0.1712963,0.20915033,0.114285715,0.5,0.076696165,0.06363636,0.048101265,0.11764706,0.875,0.6229508
Percentile: 55,0.11309524,0.34895834,0.061728396,0.42666668,0.14705883,0.19774011,0.28091106,0.0126953125,0.057617188,0.4160584,0.18461539,0.22764228,0.125,0.5,0.081571,0.06801008,0.05,0.123595506,0.875,0.6909091
Percentile: 60,0.118421055,0.375,0.07,0.44615385,0.15555556,0.21289062,0.3010279,0.015625,0.0625,0.4375,0.19858156,0.24725275,0.13513513,0.53846157,0.08681408,0.0726257,0.051987767,0.1300813,1.0,0.74509805
Percentile: 65,0.123893805,0.40350878,0.07936508,0.4659091,0.16438356,0.22891566,0.32210755,0.018554688,0.068359375,0.46078432,0.21348314,0.26811594,0.14634146,0.5555556,0.09255533,0.07761194,0.054054055,0.13709678,1.0,0.7735849
Percentile: 70,0.13,0.4340176,0.08988764,0.4875,0.17460318,0.24626866,0.3445739,0.022460938,0.07519531,0.48623854,0.22981367,0.29078013,0.1588785,0.5833333,0.09893704,0.08309455,0.05639098,0.14473684,1.0,0.8
Percentile: 75,0.13675214,0.46698114,0.10227273,0.5102041,0.18571429,0.2654321,0.36916837,0.026367188,0.08203125,0.5146443,0.24824356,0.31578946,0.17272727,0.61538464,0.106284656,0.08928572,0.05896806,0.15384616,1.0,0.82258064
Percentile: 80,0.14450867,0.5031056,0.11764706,0.537037,0.2,0.28723404,0.39722863,0.03125,0.08984375,0.5472973,0.26984128,0.34463277,0.18867925,0.64285713,0.11505273,0.096543506,0.061971832,0.1637931,1.0,0.85714287
Percentile: 85,0.15384616,0.5438067,0.13669065,0.5681818,0.21428572,0.3131313,0.43116882,0.038085938,0.10058594,0.5865922,0.296875,0.37962964,0.20833333,0.6666667,0.12613875,0.10548824,0.06570842,0.1764706,1.0,0.9047619
Percentile: 90,0.16666667,0.58987343,0.1640625,0.6075949,0.23684211,0.3463687,0.47594503,0.047851562,0.115234375,0.63666666,0.334,0.4262295,0.2345679,0.72727275,0.14158416,0.117717005,0.070866145,0.19444445,1.0,0.9361702
Percentile: 95,0.18939394,0.64746547,0.21138212,0.6666667,0.27419356,0.39676112,0.5463035,0.06640625,0.140625,0.70552146,0.40123457,0.5,0.2777778,0.8,0.16782007,0.13865547,0.079831935,0.22535211,1.0,0.98039216
